region	mutated_tumours	exp_mutated_tumours	p.cohort_skew	fdr.cohort_skew
ATG14	10	16.79051866180661	0.45831870593694346	0.9994910061190695
CDHR5	15	25.16917726074182	0.4583295607307907	0.9994910061190695
LPIN3	14	23.636198396592224	0.45848648938599973	0.9994910061190695
RIC3	12	11.352342110411916	0.4585497526609553	0.9994910061190695
C19orf71	4	7.818524235079745	0.458647069788568	0.9994910061190695
DAPL1	3	3.305684792359538	0.458730139831231	0.9994910061190695
IGSF3	21	33.57703874281263	0.4589428670695139	0.9994910061190695
DEDD	5	11.526474331665298	0.4590557047173092	0.9994910061190695
KPNA7	15	15.757764747311334	0.45928135987494806	0.9994910061190695
DIP2A	37	40.27152365004375	0.45932319817764616	0.9994910061190695
CD226	17	9.933701000959928	0.459569233160325	0.9994910061190695
OR7C1	12	8.08581253405629	0.45961638259894516	0.9994910061190695
SPTBN4	49	64.56553368700962	0.4596331746352675	0.9994910061190695
AGPAT1	5	9.625785477224746	0.4596472393642292	0.9994910061190695
CTRB2	4	8.852053997236913	0.45973171680875385	0.9994910061190695
SLC43A1	13	15.764483780062806	0.45982080041339585	0.9994910061190695
DCANP1	10	7.291085120610853	0.4598480131864158	0.9994910061190695
HEBP1	6	6.219589876968153	0.4598735385575913	0.9994910061190695
TSKU	12	11.808234752523898	0.45987958429818837	0.9994910061190695
MAP4K4	24	35.68856747211362	0.46001594540158064	0.9994910061190695
SYVN1	12	17.44731118994633	0.4601786993178197	0.9994910061190695
MIGA2	9	20.12603251681681	0.4601865789825818	0.9994910061190695
HIPK4	24	21.39553190852676	0.46026505767539505	0.9994910061190695
CLEC2A	5	4.497195133471816	0.46032987473690984	0.9994910061190695
ESR2	13	16.342486075842675	0.4603483179976864	0.9994910061190695
HLA-DOA	7	7.900607315448836	0.4603598159648469	0.9994910061190695
EBF3	18	21.0131231787762	0.4604668340701471	0.9994910061190695
OR8S1	6	8.173025962321564	0.46047088410284115	0.9994910061190695
PCDHB16	32	25.178266706006173	0.4605944557613105	0.9994910061190695
SULF2	18	25.899352363161874	0.46067590931111774	0.9994910061190695
ZNF219	5	28.007659698045746	0.4606922131060182	0.9994910061190695
CGB2	3	5.802987630852893	0.4609208992200804	0.9994910061190695
OR10G3	15	8.152705387752363	0.4609483552564315	0.9994910061190695
RPH3AL	9	11.535966651588922	0.46111050672067705	0.9994910061190695
USP5	28	24.60472128850508	0.4611293248712815	0.9994910061190695
NDUFV3	7	15.837122835845586	0.4612136368783706	0.9994910061190695
MUSK	34	21.85838995614004	0.46128797431194424	0.9994910061190695
C8A	27	16.155834192127898	0.461463201238594	0.9994910061190695
CHST1	20	17.9566376008868	0.46148542394136227	0.9994910061190695
RNF217	11	18.525921818535664	0.46155593657997024	0.9994910061190695
CADPS	50	35.914146144552895	0.46161424342520496	0.9994910061190695
TNR	42	34.080499758632165	0.46163956457962074	0.9994910061190695
NPR1	25	31.348787362570132	0.4616611521503678	0.9994910061190695
MPO	23	23.528439487339696	0.4617653485883495	0.9994910061190695
GNB4	10	10.522901332721192	0.4619428749676206	0.9994910061190695
GNAT1	7	15.168473057551362	0.46200545745362315	0.9994910061190695
THRA	17	14.4210473061751	0.46210943622370604	0.9994910061190695
ERICH6	22	19.00446460633662	0.46217491233790137	0.9994910061190695
NARS1	20	16.717296518330333	0.46222452317140567	0.9994910061190695
KCNE4	4	6.728048092525619	0.4622818045472043	0.9994910061190695
HCAR3	15	11.637913688158536	0.4623112774123553	0.9994910061190695
SHISAL1	7	7.195813795853513	0.46234270870498495	0.9994910061190695
DYNLT2	10	6.260387676914607	0.46241596209350627	0.9994910061190695
CLEC1A	6	8.37175372947098	0.46252636516218865	0.9994910061190695
NLRP2	31	28.775137720790973	0.46268607444830984	0.9994910061190695
EBPL	5	7.287540264358978	0.4627003746166715	0.9994910061190695
ZC3H7B	25	28.751969913904713	0.46277482650791707	0.9994910061190695
MAP2K3	15	11.193958811613154	0.4627854417840837	0.9994910061190695
HTR3D	11	11.246053563550422	0.46294983648133903	0.9994910061190695
CD34	8	10.976375872116973	0.46299596201911203	0.9994910061190695
PHOX2B	12	13.08520686564261	0.4630339428569175	0.9994910061190695
EPHX1	9	13.150336528175831	0.46305539383121946	0.9994910061190695
LAYN	11	11.275805147320122	0.4631466616919945	0.9994910061190695
RPP14	4	3.376534109091767	0.463231541478029	0.9994910061190695
ARSK	19	14.463505796375195	0.46323966252614435	0.9994910061190695
SDF4	6	13.789852223552561	0.4633071608748179	0.9994910061190695
MRPL42	5	4.291783587926233	0.46332789616265885	0.9994910061190695
PCDH17	40	36.68393473151229	0.4633662179335645	0.9994910061190695
KCNJ6	9	12.250649595291458	0.46347116269327093	0.9994910061190695
EPN3	17	21.09049881884978	0.46356042301141764	0.9994910061190695
LMNB2	12	25.6789020227072	0.4636572711900451	0.9994910061190695
COL4A1	39	36.541145099692606	0.4636824892254085	0.9994910061190695
IMPG1	22	21.205773487586196	0.4637979519619626	0.9994910061190695
SDR39U1	6	9.702985628161125	0.46380648515176215	0.9994910061190695
SH2B2	5	27.580659489762155	0.4638318207032125	0.9994910061190695
HNRNPF	18	12.485387116956712	0.4639216614911003	0.9994910061190695
NFIX	14	16.362641685591345	0.4639797771344995	0.9994910061190695
IL27RA	15	17.954414296509267	0.46415016621843835	0.9994910061190695
FBXW11	24	17.076427499923685	0.4642468039250922	0.9994910061190695
ANO7	27	28.498859539428906	0.4643589580847243	0.9994910061190695
EPC1	13	23.458461347465484	0.46436461769720433	0.9994910061190695
PLGLB2	4	2.4388660231519217	0.46445393864365775	0.9994910061190695
PPA1	8	8.05796234891887	0.4645129389894464	0.9994910061190695
CNTNAP3	23	34.72888741330317	0.4645388154568759	0.9994910061190695
YJEFN3	8	12.56997417209884	0.46454770441384685	0.9994910061190695
SMAD2	27	13.179771812639796	0.4645972763436478	0.9994910061190695
HJURP	24	22.386027581221484	0.46473869497967174	0.9994910061190695
TBX21	14	18.703215362154737	0.4647389972023412	0.9994910061190695
SYNE4	11	12.387902800400163	0.46477201099286297	0.9994910061190695
GOPC	12	13.504708596610765	0.4647931852267414	0.9994910061190695
TRIB3	18	13.973662364277864	0.4648076901130401	0.9994910061190695
VIPR1	12	14.253125438759149	0.464808808343467	0.9994910061190695
MFSD2A	15	15.159721373049232	0.4648492178998792	0.9994910061190695
MGST3	5	4.792509449060993	0.4649349514319695	0.9994910061190695
C1QTNF6	8	10.040280786954243	0.46496872857069144	0.9994910061190695
KDM4D	19	14.945555374458515	0.4649995401469809	0.9994910061190695
ZBTB22	15	18.849649817200017	0.46510423600289647	0.9994910061190695
LRTM1	10	9.600519086333385	0.46514794199231185	0.9994910061190695
ANKRD11	49	63.026603155516156	0.4652094620103933	0.9994910061190695
RITA1	5	9.436915451059361	0.46527665257540085	0.9994910061190695
GRK6	17	20.21532859414334	0.4653821153500165	0.9994910061190695
YOD1	8	11.28724967481854	0.465589111483958	0.9994910061190695
MMP12	17	12.65678071390551	0.4655945059862498	0.9994910061190695
ATIC	16	17.341011931645944	0.4656102242847127	0.9994910061190695
CYB561D1	8	6.81364162187997	0.4657018331040517	0.9994910061190695
FERMT3	17	22.37721479570272	0.4657947753208008	0.9994910061190695
WTAP	16	12.100361025211578	0.46593834067460993	0.9994910061190695
KAT2B	27	24.17717033054869	0.4660374439830987	0.9994910061190695
PLA2G12A	8	6.2052850843011305	0.4660453020008052	0.9994910061190695
CRB2	23	38.405231270180145	0.466048335122075	0.9994910061190695
STAG1	34	31.19878817692641	0.4661590128930126	0.9994910061190695
SLC2A2	26	13.02920328320858	0.4662042376175552	0.9994910061190695
ADAMTSL1	45	41.99605988786238	0.46621868271029165	0.9994910061190695
APOBEC3D	20	12.646287516298623	0.46634269294972164	0.9994910061190695
DNAJC1	19	17.354727322908886	0.46634466560257914	0.9994910061190695
FASTKD1	28	21.258313951153596	0.4663857381381331	0.9994910061190695
MRPL3	8	9.596296266670395	0.4664048389730525	0.9994910061190695
MYBL1	17	19.782555220486742	0.4664748797126271	0.9994910061190695
IFNA14	9	4.911750604615556	0.46653371449989334	0.9994910061190695
PMPCA	11	17.663711157297072	0.4667121913880878	0.9994910061190695
NEMP1	11	12.713918318036615	0.4668521185903498	0.9994910061190695
OLFML2B	39	23.055117622234388	0.46689858479348323	0.9994910061190695
HTT	62	58.171496947016976	0.46692992222143737	0.9994910061190695
EIF3D	11	17.35699644375836	0.46701337303134066	0.9994910061190695
ZNF622	15	16.673981316639818	0.4670412848278768	0.9994910061190695
UQCRFS1	8	9.779001758921718	0.46707568462461774	0.9994910061190695
KIF1C	28	32.17044772926804	0.4671114637407948	0.9994910061190695
HELB	32	27.32524095428011	0.46713059934281587	0.9994910061190695
SCFD1	21	17.115702489302482	0.4672035099006755	0.9994910061190695
TBP	13	9.284170428628908	0.4672419890269768	0.9994910061190695
ABHD1	9	11.573923163366805	0.4673766599226035	0.9994910061190695
FKBP15	26	30.784801595071087	0.4674563220179447	0.9994910061190695
CAMKK2	12	18.863015879364156	0.46746697682785743	0.9994910061190695
TSPAN9	7	7.33447142719298	0.4675392269140274	0.9994910061190695
PTPRB	52	44.53485183870559	0.46769916201323364	0.9994910061190695
PLTP	17	15.165976031174381	0.46790444624703414	0.9994910061190695
SPOCK1	12	12.886877856379705	0.4680565651733077	0.9994910061190695
SEZ6	23	25.734030919767253	0.46806500299366877	0.9994910061190695
TRAF4	10	14.611110366902386	0.4681187716978646	0.9994910061190695
SPATA12	4	5.0236259497444005	0.4682418029820237	0.9994910061190695
SMYD4	14	22.333372041050605	0.468273712887442	0.9994910061190695
CACNG6	6	9.955286548178384	0.46832355459203445	0.9994910061190695
FAM178B	22	18.600826641752843	0.46839874442777435	0.9994910061190695
DENND5A	36	30.355212611499272	0.4687664624100247	0.9994910061190695
NSUN4	8	11.685999287028281	0.4688420904553876	0.9994910061190695
GPATCH2L	24	16.118570737855404	0.46899080804488896	0.9994910061190695
KRTAP5-3	5	5.010541560959805	0.46905507157570775	0.9994910061190695
UTP23	9	8.150262800438869	0.46916720783439086	0.9994910061190695
GTF2B	13	10.30257349591834	0.4692374396628614	0.9994910061190695
ELK4	12	11.32181329900083	0.4692879872600177	0.9994910061190695
TSSK6	8	13.654249576649747	0.4693332291165183	0.9994910061190695
ZYG11A	26	19.474591579900174	0.4693510961133276	0.9994910061190695
MIP	11	7.983449065762099	0.46944646593802764	0.9994910061190695
ZNF207	13	12.964606665734687	0.4694532504901953	0.9994910061190695
EIF6	7	8.280188746223258	0.46953571650792075	0.9994910061190695
MUC3A	25	54.97896815690105	0.46955005951010775	0.9994910061190695
MX1	15	20.139662684141424	0.46955939438944155	0.9994910061190695
SURF6	13	16.06586161868481	0.4695996892950474	0.9994910061190695
GYPE	7	2.1822568225937076	0.4696414200733087	0.9994910061190695
TMBIM4	7	7.186288644620829	0.46968405884760916	0.9994910061190695
PCBP1	8	11.99505052543288	0.4696888714649683	0.9994910061190695
ZDHHC17	22	15.91972110583004	0.46983684736217524	0.9994910061190695
XPO6	36	29.034368902780187	0.46998518084424057	0.9994910061190695
CYP2C18	16	12.832846016698406	0.46999629169962703	0.9994910061190695
MRGPRX4	16	9.825117445669866	0.4700518120154451	0.9994910061190695
TRIM34	14	12.92450468954541	0.4701781089980736	0.9994910061190695
PC	28	33.730917724180095	0.47024286109683433	0.9994910061190695
LGALS7B	3	6.203183656745503	0.47027177277529636	0.9994910061190695
OSGEP	15	11.074113169244722	0.4703471488318931	0.9994910061190695
MYH7	60	48.670661219984545	0.4703705795236407	0.9994910061190695
CACNA1E	81	50.63780759033325	0.4705086388422938	0.9994910061190695
FUCA1	7	15.528993327024398	0.47065034891337687	0.9994910061190695
AKAP3	33	22.562970618798808	0.47076767837701283	0.9994910061190695
GHITM	16	9.223732629990616	0.4708114195862695	0.9994910061190695
ZNF628	17	34.27076398827402	0.47089598487250056	0.9994910061190695
ARFIP1	11	10.426416644377088	0.47109105564458376	0.9994910061190695
TAS2R30	7	8.101198374530368	0.47109622269991164	0.9994910061190695
PTPDC1	21	21.840935437942726	0.47109741339785954	0.9994910061190695
KLC1	14	20.19348039662279	0.47116182601119455	0.9994910061190695
INO80E	5	9.056526377018509	0.47125603441533037	0.9994910061190695
FGFBP3	3	13.425538033971552	0.47135923007228103	0.9994910061190695
FNDC11	11	12.245965552697333	0.47138446305288295	0.9994910061190695
CACNA2D1	35	26.159951065525064	0.4714491722419059	0.9994910061190695
B3GALT9	3	9.983550062210064	0.4714926163958264	0.9994910061190695
TOM1L1	10	12.689253760908151	0.4715991738602953	0.9994910061190695
HSPA6	21	21.824139832427235	0.47188742879252166	0.9994910061190695
RAB11FIP5	23	36.45054489196539	0.4720103901756496	0.9994910061190695
BAIAP2	15	18.991107747744017	0.472047856674976	0.9994910061190695
DHX32	20	19.56949158712189	0.4721310443621883	0.9994910061190695
FAM221B	8	12.230198717729335	0.4721564171540394	0.9994910061190695
OLFM2	14	15.967992463138282	0.47217860765570635	0.9994910061190695
SLC9B1	10	12.732074226240169	0.4722442889140849	0.9994910061190695
EYA2	17	15.779488168647388	0.47231858216485	0.9994910061190695
ENPP2	31	22.41056558445894	0.47245118507085243	0.9994910061190695
ZNF512B	18	26.99548437227956	0.4725251269883792	0.9994910061190695
WDR25	26	16.322213154407134	0.47257644314311426	0.9994910061190695
TUBGCP5	34	26.623414518073275	0.47268765666684487	0.9994910061190695
MFAP3	7	10.803604724317514	0.47283800789795355	0.9994910061190695
SMU1	9	14.3452848218212	0.4728754647420668	0.9994910061190695
CYC1	8	12.323134088138524	0.4728831038208373	0.9994910061190695
TMED9	6	8.41458334714817	0.47294279113542614	0.9994910061190695
AGAP3	22	28.998813791837705	0.4730050568261395	0.9994910061190695
SEC63	21	20.231449903831123	0.4730068318809678	0.9994910061190695
RELL1	4	9.783801716163048	0.4731645311820628	0.9994910061190695
MYO1G	20	30.07086300150606	0.47318489762028926	0.9994910061190695
GCSAM	9	5.6287374836533335	0.4733339373361445	0.9994910061190695
DSP	60	57.90645426240836	0.4733778482140527	0.9994910061190695
CDK20	7	11.318895128068217	0.47347914345627484	0.9994910061190695
AANAT	9	8.062050473794173	0.47351435188930674	0.9994910061190695
C1orf127	18	22.547627467145833	0.4736221383317101	0.9994910061190695
SYT13	11	13.783065591098753	0.47363563951427473	0.9994910061190695
GTF3C4	18	22.448273594399694	0.47376034001589473	0.9994910061190695
ZBTB34	15	15.670611802141023	0.4737790481870696	0.9994910061190695
VPS16	16	24.669292514320013	0.4738349571650154	0.9994910061190695
GOT1	18	12.993482676484822	0.47383936023108963	0.9994910061190695
PRKDC	63	67.51785029561599	0.47395077089957155	0.9994910061190695
NPAT	31	32.09772171376591	0.4740022087769076	0.9994910061190695
TYW1	20	20.800699259922414	0.4741745444252229	0.9994910061190695
TICRR	41	44.60202172822459	0.47420900194956656	0.9994910061190695
TMEM252	5	5.589943721694761	0.4742779016955317	0.9994910061190695
EFHC1	29	19.23283452843338	0.47434755490804664	0.9994910061190695
BUB3	12	10.138816543265127	0.4743850536685529	0.9994910061190695
ZDHHC6	11	11.117569740526347	0.47453587301579453	0.9994910061190695
FECH	18	12.924572644152564	0.47458751121596415	0.9994910061190695
NRBP2	15	18.475435769736144	0.47470870735272996	0.9994910061190695
RHOBTB2	24	22.445327830578382	0.4747187158374516	0.9994910061190695
INSYN1	10	11.023199263446086	0.47474148730798815	0.9994910061190695
XXYLT1	5	14.85055032124213	0.4747666709856153	0.9994910061190695
RASSF8	10	12.535883206253295	0.47483316992389735	0.9994910061190695
BCL6B	27	17.004915720404846	0.47485669297223587	0.9994910061190695
ZBTB25	15	11.879078807387852	0.4749364774398153	0.9994910061190695
ATG10	10	6.050009728293715	0.4749380373058063	0.9994910061190695
OR52M1	16	8.770277361180328	0.4749720935334224	0.9994910061190695
ZNF418	32	19.67603537210093	0.4751365962921994	0.9994910061190695
PLA1A	16	12.216279553539355	0.4753836202194488	0.9994910061190695
INSM2	4	23.713158435590202	0.4755469585108902	0.9994910061190695
ART3	11	9.739113044614315	0.47554847415559837	0.9994910061190695
PCNP	5	6.4207033934527376	0.47559406973233564	0.9994910061190695
ZSCAN2	18	17.671395441966883	0.4755952573962979	0.9994910061190695
RPL34	4	4.462204507282497	0.4756760354700041	0.9994910061190695
MAPKAP1	16	16.578687585594643	0.4757386915357126	0.9994910061190695
VPS53	22	24.179224494302062	0.4757515277997642	0.9994910061190695
OR5AS1	24	7.804517342491613	0.4758623959035837	0.9994910061190695
DCHS2	61	62.00432789404336	0.47588187398918047	0.9994910061190695
SLC6A2	21	18.49407204999049	0.4758839494250937	0.9994910061190695
ACOX2	17	19.30861282756903	0.47596009531561173	0.9994910061190695
CYLC2	20	11.468745199428852	0.47618191425462614	0.9994910061190695
PNRC2	5	3.547737751915885	0.47618650154044107	0.9994910061190695
P3H4	6	17.872598071872403	0.47621585444323244	0.9994910061190695
FAM162B	4	7.294221252064866	0.476421516791964	0.9994910061190695
PSMD7	13	9.506924929524557	0.4764240904823604	0.9994910061190695
COQ9	12	10.36067207932135	0.47642428853871466	0.9994910061190695
RASA1	51	27.713767813168825	0.4764673488135623	0.9994910061190695
TEX264	11	9.396033592494344	0.47653624616282236	0.9994910061190695
NCOA5	20	20.692247692967225	0.4765393799543207	0.9994910061190695
BRD8	21	29.85940919389526	0.4765688231440229	0.9994910061190695
KMT2E	43	38.318443708439865	0.4765990385375051	0.9994910061190695
SCN1A	57	42.55178020420667	0.47699292270700344	0.9994910061190695
POP7	5	5.32267003539822	0.4770238189778107	0.9994910061190695
PTAR1	10	11.198620458845111	0.47709710601086025	0.9994910061190695
DR1	10	5.849809744669052	0.4771166290476548	0.9994910061190695
ZNF140	21	12.10287861969184	0.4771434960739756	0.9994910061190695
SRRM2	57	65.56377951763992	0.4772171555832243	0.9994910061190695
SEC16B	31	27.84765519283001	0.47724422638122577	0.9994910061190695
CCL23	5	4.2975281085930215	0.4774294022794707	0.9994910061190695
ZBTB9	12	14.153895677394807	0.477585609045626	0.9994910061190695
MCTS2P	3	4.90854626761509	0.47761026680952817	0.9994910061190695
SIRT2	7	12.988175649676602	0.477700509097605	0.9994910061190695
PODXL	18	16.958099975720057	0.47770096813035245	0.9994910061190695
ZNF483	27	19.41229920129439	0.4777642452654986	0.9994910061190695
SESN1	11	15.702222959100409	0.4778067706481289	0.9994910061190695
HEXIM2	7	11.287390278275062	0.47782239440436325	0.9994910061190695
CASR	30	28.10409938730142	0.4778546141699701	0.9994910061190695
SLC5A1	21	17.847418258373672	0.4779188095528894	0.9994910061190695
HPCAL4	4	7.5388579876262884	0.4779189557682929	0.9994910061190695
DCAF17	13	13.992610564106647	0.47793334118235914	0.9994910061190695
SRMS	13	17.25057214804237	0.4780775143612387	0.9994910061190695
GLB1L2	24	17.60884551425876	0.47824744060185104	0.9994910061190695
SLC15A3	11	21.061531700901213	0.4782670461438839	0.9994910061190695
GPR3	10	9.551314157325885	0.47838402231641936	0.9994910061190695
FANCM	46	43.643370512679645	0.4784027917845446	0.9994910061190695
ACR	8	13.772583615821187	0.47841593960396445	0.9994910061190695
SNRPN	13	7.322113829560462	0.47850157158683615	0.9994910061190695
CFAP161	15	8.905151233167969	0.4786038966464752	0.9994910061190695
ZNF174	14	12.380319603637773	0.4786650900074514	0.9994910061190695
CDK14	14	13.08480162969338	0.4787010432504951	0.9994910061190695
FOLR3	9	7.924807959388784	0.4787663318330739	0.9994910061190695
SMURF1	29	21.9356324244479	0.4787857015336626	0.9994910061190695
STBD1	9	10.008991965069708	0.4788765557574503	0.9994910061190695
NCAPH2	13	18.78908292758821	0.47890083356703184	0.9994910061190695
HPDL	11	14.247364349633283	0.47900472872378597	0.9994910061190695
TLX2	4	13.58382132457418	0.47914347270365243	0.9994910061190695
MEAF6	6	6.986765711353138	0.47917583426650484	0.9994910061190695
IFT46	10	8.46404610255702	0.4792666087749985	0.9994910061190695
LCE1B	7	3.005768378865064	0.47931712070588384	0.9994910061190695
KCNC1	21	23.75773731490568	0.47941555439634276	0.9994910061190695
GRM3	41	24.627712491865605	0.47943220197184366	0.9994910061190695
DERL3	5	8.052786777613766	0.47949990022673944	0.9994910061190695
RIMOC1	6	9.244638883266822	0.4795036122559287	0.9994910061190695
VENTX	6	9.02010549185561	0.47967060329893296	0.9994910061190695
VIL1	21	22.604065839282057	0.47979449223027426	0.9994910061190695
OPRPN	7	7.006647642260152	0.4799197978801161	0.9994910061190695
KDM2B	31	38.88609456064877	0.47992710992708726	0.9994910061190695
VASP	8	13.002446513699212	0.4799505425105175	0.9994910061190695
ADCK2	14	19.636308969209118	0.4799518358350101	0.9994910061190695
FDPS	14	12.235854567786815	0.48006436912374384	0.9994910061190695
TMOD2	10	10.607054997179054	0.4800683831540352	0.9994910061190695
C1orf74	8	7.097117591660999	0.48018441017529745	0.9994910061190695
PSMD1	25	23.96708809094649	0.4802169385147021	0.9994910061190695
KRT12	20	16.87113024454944	0.48022658313683186	0.9994910061190695
LGALS16	6	4.77999539990554	0.4802575958868485	0.9994910061190695
LALBA	7	3.151607769706792	0.48035231729735045	0.9994910061190695
C14orf28	15	8.648597186360542	0.4805361011886022	0.9994910061190695
SDHB	6	8.946485279173135	0.48060384263236117	0.9994910061190695
FRRS1L	8	11.049228147025646	0.4806566095087625	0.9994910061190695
PEX13	11	11.117607336349515	0.48075105441649413	0.9994910061190695
AP2M1	17	14.595794038993757	0.4807593341396247	0.9994910061190695
NCAPD3	41	35.49465730988482	0.4810236532178075	0.9994910061190695
FZD7	20	22.646903661983202	0.4810599816197423	0.9994910061190695
PSTK	17	11.879707766921562	0.48122809154625906	0.9994910061190695
ECT2L	28	23.522724045238963	0.48122993633628314	0.9994910061190695
RRP7A	5	11.01137468000044	0.4813012757332582	0.9994910061190695
GK5	16	14.379085141382127	0.48130242793466665	0.9994910061190695
C1R	23	19.23266433265104	0.4813455345516666	0.9994910061190695
SLC27A4	20	20.86542575368801	0.4813959397677592	0.9994910061190695
UGT2A2	29	13.572935330045757	0.4814242701730821	0.9994910061190695
GATD1	3	8.667310236959867	0.4815277208252519	0.9994910061190695
OCA2	33	23.615369401667174	0.48153043465679685	0.9994910061190695
PSMB7	8	7.969917609584837	0.4817329933460376	0.9994910061190695
LHFPL5	13	7.115030650710097	0.48176179585581647	0.9994910061190695
SCFD2	21	18.801463356493883	0.48179321305537065	0.9994910061190695
P2RX3	15	12.712914523013412	0.48183360499474076	0.9994910061190695
ZNF556	20	14.242250321098618	0.4819825210916497	0.9994910061190695
PHACTR4	27	20.311810224050895	0.48201292156897146	0.9994910061190695
TMED4	3	9.257879493107437	0.48226828731662624	0.9994910061190695
NBPF14	4	52.60709240357664	0.4823142256757824	0.9994910061190695
WDR45B	12	10.402065263937004	0.4824359080386663	0.9994910061190695
HSD3B1	9	10.875950714235286	0.48243863686317157	0.9994910061190695
TCN2	10	11.978741066781764	0.48270915830132166	0.9994910061190695
GLT8D2	11	10.198808288321297	0.4827598698568954	0.9994910061190695
SMURF2	23	20.652486994695394	0.48276907387963347	0.9994910061190695
UNC5D	39	25.234408636994278	0.48281844002172536	0.9994910061190695
FBXW12	12	12.104846323852067	0.48283765478106744	0.9994910061190695
IFITM10	5	8.753206154054375	0.48292418394543873	0.9994910061190695
MEIKIN	6	11.252071201124952	0.4829736695882309	0.9994910061190695
ELOVL1	8	7.535264217602222	0.48302261414042535	0.9994910061190695
COBLL1	29	27.037002566055325	0.48304113301758045	0.9994910061190695
NFKBIE	8	11.982891268963261	0.48304573179254423	0.9994910061190695
TG	79	54.806392501700444	0.4830471751814336	0.9994910061190695
RPS3A	13	8.58751621911545	0.48307206498106287	0.9994910061190695
SPATA25	5	6.517283538090454	0.48310869720906713	0.9994910061190695
AIMP2	17	10.64367641171876	0.4831572447838841	0.9994910061190695
SH3RF1	20	23.662477880263886	0.4831757865762119	0.9994910061190695
SSTR5	13	14.86616730356872	0.4832225841889075	0.9994910061190695
IRAK3	17	16.744076881619595	0.48332397940618077	0.9994910061190695
C1orf87	23	15.384413637514712	0.483354179584034	0.9994910061190695
STRIP1	22	23.718292053862626	0.48348169013328735	0.9994910061190695
BTLA	4	7.46176777644938	0.4835210116565642	0.9994910061190695
OMA1	15	13.65917632065882	0.4835766395375939	0.9994910061190695
ARHGEF4	35	45.70783374727121	0.48362722559357574	0.9994910061190695
CHKB	12	13.981395213481955	0.4836722731426793	0.9994910061190695
KAT14	26	22.713391613254018	0.48368438208453074	0.9994910061190695
PRAMEF6	10	12.340882501728286	0.4836921935446008	0.9994910061190695
DCAKD	8	8.720464381865773	0.4837541187147957	0.9994910061190695
SPRYD7	4	5.604599937120833	0.48377431768947365	0.9994910061190695
PNMA2	16	12.283275838614774	0.48379787768529875	0.9994910061190695
OS9	15	20.87241626117463	0.48380740930658606	0.9994910061190695
IRAK1BP1	9	9.075697704519747	0.48381312576469193	0.9994910061190695
ICAM4	4	10.6481555080227	0.48384106832056395	0.9994910061190695
NACAD	24	38.19784320867855	0.4839921197460686	0.9994910061190695
SET	15	9.108226143658584	0.4840113146698798	0.9994910061190695
PLSCR5	17	7.543703080083291	0.4840310574044858	0.9994910061190695
EPB41L2	28	26.816040242280106	0.48406143982581673	0.9994910061190695
KLHL23	27	14.14568331552893	0.48421179157511085	0.9994910061190695
ZAR1	5	20.437087051246472	0.48429029523325556	0.9994910061190695
RIPK3	13	15.473857804223906	0.4842975703846444	0.9994910061190695
TDRP	8	7.234995137328344	0.4843987155776165	0.9994910061190695
CNIH2	7	5.603254499752111	0.48453158449563427	0.9994910061190695
LRRC73	7	11.085659473640188	0.48455402994679087	0.9994910061190695
AP1S1	6	5.557821267741898	0.4846623164449322	0.9994910061190695
KRTAP1-3	3	4.396902641805343	0.4847033772313182	0.9994910061190695
HSPH1	34	22.03932335367383	0.48483876096937256	0.9994910061190695
TGM6	27	21.519652324366408	0.4848394732607632	0.9994910061190695
PNISR	29	24.73672528558421	0.48493035137384616	0.9994910061190695
DCP2	20	11.873617861537365	0.48506006307690047	0.9994910061190695
ALOX15	17	20.473232074117103	0.48507595400632486	0.9994910061190695
ZFPM1	7	36.70449824154959	0.4850776976520678	0.9994910061190695
ZNF487	3	5.536943888187954	0.485224121700003	0.9994910061190695
SUMO3	3	3.713081379892591	0.4853831152371123	0.9994910061190695
KDSR	8	9.81570713810997	0.4855544293900797	0.9994910061190695
STAB1	40	53.00583449662269	0.4856087457716325	0.9994910061190695
HECW1	49	42.850871790792404	0.4858660885532267	0.9994910061190695
SRSF5	17	11.080876622345663	0.4861967195898009	0.9994910061190695
EIF3M	11	10.487119820353175	0.48623862305784316	0.9994910061190695
ZNF222	19	12.657552920156355	0.4863638250674518	0.9994910061190695
FAM120B	33	23.946863096392338	0.48638537320262765	0.9994910061190695
RBMS2	13	10.647396542440207	0.4864839176199834	0.9994910061190695
LYRM4	6	3.841044685712971	0.48648598372126606	0.9994910061190695
ZIM2	23	16.686634784235437	0.486551326479267	0.9994910061190695
LAMTOR5	3	2.7102230222193278	0.48658318379958965	0.9994910061190695
LNX1	25	20.532194423121776	0.48659509141614204	0.9994910061190695
EHD4	18	19.869741416470948	0.4866428470273731	0.9994910061190695
CINP	6	6.467973228250229	0.4867215359700976	0.9994910061190695
SLC43A2	12	17.67880980952244	0.48672971127671283	0.9994910061190695
CCDC142	14	23.941277222141714	0.4868364490788471	0.9994910061190695
CMTM3	4	7.218109635543064	0.4869013577683133	0.9994910061190695
RASAL2	39	32.8245281910328	0.4869783769157462	0.9994910061190695
RACK1	8	9.79016602066558	0.48716091939045764	0.9994910061190695
TLN1	46	52.243721956160385	0.4871612026438445	0.9994910061190695
TRIM5	20	13.867535883031024	0.4874642953019928	0.9994910061190695
UTP4	19	19.180142782581267	0.4874809461867553	0.9994910061190695
TMEM256	4	3.648597394685371	0.48752259205901183	0.9994910061190695
